trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3133070,350,2,"Commerce Walmart",,1,23522,shp-350-01,1,1
2706020,350,1,"Commerce Walmart",,1,23502,shp-350-01,1,1
3294010,350,3,"Commerce Walmart",,1,23522,shp-350-01,1,1
2549020,350,1,"Commerce Walmart",,1,23532,shp-350-01,1,1
2527070,350,2,"Commerce Walmart",,1,23522,shp-350-01,1,1
2905010,350,3,"Commerce Walmart",,1,23522,shp-350-01,1,1
705020,350,1,"Commerce Walmart",,1,23522,shp-350-01,1,1
773010,350,3,"Commerce Walmart",,1,23522,shp-350-01,1,1
3409010,350,3,"Commerce Walmart",,1,23502,shp-350-01,1,1
699020,350,1,"Commerce Walmart",,1,23512,shp-350-01,1,1
877010,350,3,"Commerce Walmart",,1,23522,shp-350-01,1,1
963020,350,1,"Commerce Walmart",,1,23502,shp-350-01,1,1
713070,350,2,"Commerce Walmart",,1,23512,shp-350-01,1,1
969070,350,2,"Commerce Walmart",,1,23512,shp-350-01,1,1
945020,350,1,"Commerce Walmart",,1,23512,shp-350-01,1,1
439020,350,1,"Commerce Walmart",,1,23522,shp-350-01,1,1
2051070,350,2,"Commerce Walmart",,1,23502,shp-350-01,1,1
1612010,350,3,"Commerce Walmart",,1,23512,shp-350-01,1,1
3129070,350,2,"Commerce Walmart",,1,23512,shp-350-01,1,1
2743020,350,1,"Commerce Walmart",,1,23502,shp-350-01,1,1
3373070,350,2,"Commerce Walmart",,1,23522,shp-350-01,1,1
362010,350,3,"Commerce Walmart",,1,23532,shp-350-01,1,1
673070,350,2,"Commerce Walmart",,1,23502,shp-350-01,1,1
980020,350,1,"Commerce Walmart",,1,23502,shp-350-01,1,1
680070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
3391020,350,1,"Grand River / Wixom",,0,23512,shp-350-51,1,1
665070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
424070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
617010,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
947070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
892010,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1392070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
879070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
762070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
3308070,350,2,"Grand River / Wixom",,0,23512,shp-350-51,1,1
470070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
946020,350,1,"Grand River / Wixom",,0,23522,shp-350-51,1,1
80010,350,3,"Grand River / Wixom",,0,23522,shp-350-51,1,1
701070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
2782070,350,2,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2497020,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
3372010,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2357020,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
2372070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
303070,350,2,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2884070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
56020,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
3099010,350,3,"Grand River / Wixom",,0,23502,shp-350-51,1,1
2959020,350,1,"Grand River / Wixom",,0,23512,shp-350-51,1,1
2990020,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
3115020,350,1,"Grand River / Wixom",,0,23502,shp-350-51,1,1
572020,350,1,"Grand River / Wixom",,0,23512,shp-350-51,1,1
519020,350,1,"Grand River / Wixom",,0,23522,shp-350-51,1,1
299020,350,1,"Grand River / Wixom",,0,23502,shp-350-51,1,1
2752070,350,2,"Grand River / Wixom",,0,23532,shp-350-51,1,1
2032020,350,1,"Grand River / Wixom",,0,23532,shp-350-51,1,1
2791010,350,3,"Grand River / Wixom",,0,23522,shp-350-51,1,1
1806010,350,3,"Grand River / Wixom",,0,23522,shp-350-51,1,1
281020,350,1,"Grand River / Wixom",,0,23502,shp-350-51,1,1
284020,350,1,"Grand River / Wixom",,0,23502,shp-350-51,1,1
3047020,350,1,"Grand River / Wixom",,0,23522,shp-350-51,1,1
152070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
1085020,350,1,"Grand River / Wixom",,0,23522,shp-350-51,1,1
1408010,350,3,"Grand River / Wixom",,0,23522,shp-350-51,1,1
106010,350,3,"Grand River / Wixom",,0,23532,shp-350-51,1,1
1575070,350,2,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1338010,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1418070,350,2,"Grand River / Wixom",,0,23522,shp-350-51,1,1
1420010,350,3,"Grand River / Wixom",,0,23502,shp-350-51,1,1
1721020,350,1,"Grand River / Wixom",,0,23502,shp-350-51,1,1
2254010,350,3,"Grand River / Wixom",,0,23522,shp-350-51,1,1
206070,350,2,"Grand River / Wixom",,0,23502,shp-350-51,1,1
2063020,350,1,"Grand River / Wixom",,0,23522,shp-350-51,1,1
1799020,350,1,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1899010,350,3,"Grand River / Wixom",,0,23512,shp-350-51,1,1
1350020,375,1,"Amazon Pontiac",,1,23702,shp-375-01,1,1
1658070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
1633020,375,1,"Amazon Pontiac",,1,23692,shp-375-01,1,1
2258020,375,1,"Amazon Pontiac",,1,23652,shp-375-01,1,1
1640070,375,2,"Amazon Pontiac",,1,23732,shp-375-01,1,1
252020,375,1,"Amazon Pontiac",,1,23682,shp-375-01,1,1
235020,375,1,"Amazon Pontiac",,1,23672,shp-375-01,1,1
1614020,375,1,"Amazon Pontiac",,1,23652,shp-375-01,1,1
1325070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
1332070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
1201020,375,1,"Amazon Pontiac",,1,23682,shp-375-01,1,1
1257020,375,1,"Amazon Pontiac",,1,23692,shp-375-01,1,1
125070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
1196020,375,1,"Amazon Pontiac",,1,23662,shp-375-01,1,1
1105020,375,1,"Amazon Pontiac",,1,23662,shp-375-01,1,1
271020,375,1,"Amazon Pontiac",,1,23672,shp-375-01,1,1
2714070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
227020,375,1,"Amazon Pontiac",,1,23672,shp-375-01,1,1
2462070,375,2,"Amazon Pontiac",,1,23722,shp-375-01,1,1
2551070,375,2,"Amazon Pontiac",,1,23732,shp-375-01,1,1
2817070,375,2,"Amazon Pontiac",,1,23762,shp-375-01,1,1
2393070,375,2,"Amazon Pontiac",,1,23732,shp-375-01,1,1
2522070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
727020,375,1,"Amazon Pontiac",,1,23702,shp-375-01,1,1
893020,375,1,"Amazon Pontiac",,1,23662,shp-375-01,1,1
464020,375,1,"Amazon Pontiac",,1,23702,shp-375-01,1,1
525070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
671070,375,2,"Amazon Pontiac",,1,23722,shp-375-01,1,1
3216070,375,2,"Amazon Pontiac",,1,23742,shp-375-01,1,1
758020,375,1,"Amazon Pontiac",,1,23682,shp-375-01,1,1
652070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
832070,375,2,"Amazon Pontiac",,1,23752,shp-375-01,1,1
2218020,375,1,"Amazon Pontiac",,1,23692,shp-375-01,1,1
504070,375,2,"Amazon Pontiac",,1,23702,shp-375-01,1,1
42020,375,1,"Amazon Pontiac",,1,23652,shp-375-01,1,1
2634020,375,1,"Old Redford Meijer",,0,23682,shp-375-51,1,1
2190070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
22070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
2244070,375,2,"Old Redford Meijer",,0,23762,shp-375-51,1,1
2266070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
191020,375,1,"Old Redford Meijer",,0,23652,shp-375-51,1,1
721020,375,1,"Old Redford Meijer",,0,23652,shp-375-51,1,1
751070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
420020,375,1,"Old Redford Meijer",,0,23672,shp-375-51,1,1
3340020,375,1,"Old Redford Meijer",,0,23652,shp-375-51,1,1
569070,375,2,"Old Redford Meijer",,0,23752,shp-375-51,1,1
2888070,375,2,"Old Redford Meijer",,0,23742,shp-375-51,1,1
2814070,375,2,"Old Redford Meijer",,0,23732,shp-375-51,1,1
2819070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
3397070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
3375020,375,1,"Old Redford Meijer",,0,23702,shp-375-51,1,1
532020,375,1,"Old Redford Meijer",,0,23662,shp-375-51,1,1
679020,375,1,"Old Redford Meijer",,0,23662,shp-375-51,1,1
696070,375,2,"Old Redford Meijer",,0,23732,shp-375-51,1,1
2211020,375,1,"Old Redford Meijer",,0,23662,shp-375-51,1,1
224020,375,1,"Old Redford Meijer",,0,23702,shp-375-51,1,1
2351020,375,1,"Old Redford Meijer",,0,23682,shp-375-51,1,1
310070,375,2,"Old Redford Meijer",,0,23732,shp-375-51,1,1
2568020,375,1,"Old Redford Meijer",,0,23692,shp-375-51,1,1
1246020,375,1,"Old Redford Meijer",,0,23672,shp-375-51,1,1
1289020,375,1,"Old Redford Meijer",,0,23682,shp-375-51,1,1
1672070,375,2,"Old Redford Meijer",,0,23742,shp-375-51,1,1
2388070,375,2,"Old Redford Meijer",,0,23702,shp-375-51,1,1
2449020,375,1,"Old Redford Meijer",,0,23672,shp-375-51,1,1
2654070,375,2,"Old Redford Meijer",,0,23722,shp-375-51,1,1
2619070,375,2,"Old Redford Meijer",,0,23762,shp-375-51,1,1
2588020,375,1,"Old Redford Meijer",,0,23692,shp-375-51,1,1
177020,375,1,"Old Redford Meijer",,0,23692,shp-375-51,1,1
1781020,375,1,"Old Redford Meijer",,0,23702,shp-375-51,1,1
20020,405,1,"Commerce Walmart",,0,24062,shp-405-51,1,1
1735070,405,2,"Commerce Walmart",,0,24092,shp-405-51,1,1
1700020,405,1,"Commerce Walmart",,0,24052,shp-405-51,1,1
1472020,405,1,"Commerce Walmart",,0,24082,shp-405-51,1,1
1766070,405,2,"Commerce Walmart",,0,24082,shp-405-51,1,1
1489020,405,1,"Commerce Walmart",,0,24072,shp-405-51,1,1
1017020,405,1,"Commerce Walmart",,0,24062,shp-405-51,1,1
1516020,405,1,"Commerce Walmart",,0,24072,shp-405-51,1,1
154070,405,2,"Commerce Walmart",,0,24052,shp-405-51,1,1
1284070,405,2,"Commerce Walmart",,0,24052,shp-405-51,1,1
1330020,405,1,"Commerce Walmart",,0,24052,shp-405-51,1,1
1078020,405,1,"Commerce Walmart",,0,24072,shp-405-51,1,1
1119020,405,1,"Commerce Walmart",,0,24052,shp-405-51,1,1
2970020,405,1,"Commerce Walmart",,0,24092,shp-405-51,1,1
1885020,405,1,"Commerce Walmart",,0,24092,shp-405-51,1,1
2331070,405,2,"Commerce Walmart",,0,24052,shp-405-51,1,1
2435020,405,1,"Commerce Walmart",,0,24082,shp-405-51,1,1
659070,405,2,"Commerce Walmart",,0,24092,shp-405-51,1,1
309020,405,1,"Commerce Walmart",,0,24102,shp-405-51,1,1
564020,405,1,"Commerce Walmart",,0,24102,shp-405-51,1,1
2899070,405,2,"Commerce Walmart",,0,24102,shp-405-51,1,1
272020,405,1,"Commerce Walmart",,0,24092,shp-405-51,1,1
625070,405,2,"Commerce Walmart",,0,24062,shp-405-51,1,1
878020,405,1,"Commerce Walmart",,0,24102,shp-405-51,1,1
473070,405,2,"Commerce Walmart",,0,24082,shp-405-51,1,1
925070,405,2,"Commerce Walmart",,0,24092,shp-405-51,1,1
2059070,405,2,"Commerce Walmart",,0,24082,shp-405-51,1,1
168070,405,2,"Commerce Walmart",,0,24072,shp-405-51,1,1
1198020,405,1,"Commerce Walmart",,0,24082,shp-405-51,1,1
1360020,405,1,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
374020,405,1,"Jason Hargrove Transit Center",,1,24062,shp-405-01,1,1
1386070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
1958020,405,1,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
1990020,405,1,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
2744070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
3261070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
599020,405,1,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
395020,405,1,"Jason Hargrove Transit Center",,1,24102,shp-405-01,1,1
983020,405,1,"Jason Hargrove Transit Center",,1,24062,shp-405-01,1,1
2667020,405,1,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
2740070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
2617070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
2750020,405,1,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
2753070,405,2,"Jason Hargrove Transit Center",,1,24102,shp-405-01,1,1
447070,405,2,"Jason Hargrove Transit Center",,1,24062,shp-405-01,1,1
2295070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
1863020,405,1,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
1939070,405,2,"Jason Hargrove Transit Center",,1,24052,shp-405-01,1,1
2954020,405,1,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
297020,405,1,"Jason Hargrove Transit Center",,1,24102,shp-405-01,1,1
1020020,405,1,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
2705020,405,1,"Jason Hargrove Transit Center",,1,24072,shp-405-01,1,1
1197070,405,2,"Jason Hargrove Transit Center",,1,24082,shp-405-01,1,1
157020,405,1,"Jason Hargrove Transit Center",,1,24062,shp-405-01,1,1
1057070,405,2,"Jason Hargrove Transit Center",,1,24072,shp-405-01,1,1
2344070,405,2,"Jason Hargrove Transit Center",,1,24092,shp-405-01,1,1
1803020,405,1,"Jason Hargrove Transit Center",,1,24072,shp-405-01,1,1
186020,405,1,"Jason Hargrove Transit Center",,1,24102,shp-405-01,1,1
1758070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
1909020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2080020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1359020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1405010,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
212010,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1037020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1815020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1816070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
1668010,415,3,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
179010,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1496070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
165070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1628020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
1010010,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
123010,415,3,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
1191070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
1357010,415,3,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
2407020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2456070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
2746070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2145020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2539020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
3166010,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
3388020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2770010,415,3,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2773010,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
2736010,415,3,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
2604070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
407070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
3359010,415,3,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
2591010,415,3,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
896010,415,3,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
590070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
729010,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
50020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
2933070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
3199070,415,2,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
914070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
663010,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
918020,415,1,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
990070,415,2,"Meijer-14 Mile",,1,24192,shp-415-02,1,1
3031010,415,3,"Meijer-14 Mile",,1,24182,shp-415-02,1,1
2657010,415,3,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
571010,415,3,"Meijer-14 Mile",,1,24162,shp-415-02,1,1
891010,415,3,"Meijer-14 Mile",,1,24172,shp-415-02,1,1
87020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
746020,415,1,"Meijer-14 Mile",,1,24152,shp-415-02,1,1
74020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
864070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
783010,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
612020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2185020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
1600070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1722010,415,3,"Northland Drive",,0,24152,shp-415-52,1,1
661020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
839070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
630010,415,3,"Northland Drive",,0,24152,shp-415-52,1,1
3309010,415,3,"Northland Drive",,0,24152,shp-415-52,1,1
723070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
323020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
95020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
510070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
2702010,415,3,"Northland Drive",,0,24152,shp-415-52,1,1
2639020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2812010,415,3,"Northland Drive",,0,24172,shp-415-52,1,1
3186010,415,3,"Northland Drive",,0,24172,shp-415-52,1,1
3021010,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
3127070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
682010,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
3220010,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
3400010,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
512070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
41020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2210070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
2524070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
1176010,415,3,"Northland Drive",,0,24172,shp-415-52,1,1
1006020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
2085020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
1004020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
1029020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
1427010,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
1324010,415,3,"Northland Drive",,0,24172,shp-415-52,1,1
1243070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1400070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1179010,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
1751010,415,3,"Northland Drive",,0,24152,shp-415-52,1,1
1106010,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
1081020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
1092020,415,1,"Northland Drive",,0,24182,shp-415-52,1,1
2164010,415,3,"Northland Drive",,0,24182,shp-415-52,1,1
1933020,415,1,"Northland Drive",,0,24162,shp-415-52,1,1
1957070,415,2,"Northland Drive",,0,24202,shp-415-52,1,1
1887010,415,3,"Northland Drive",,0,24162,shp-415-52,1,1
1378070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
1891010,415,3,"Northland Drive",,0,24172,shp-415-52,1,1
221070,415,2,"Northland Drive",,0,24162,shp-415-52,1,1
1346070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1907020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2114070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
1927070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
170020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1043070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
1526070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
1671070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
1340020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
134020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2212020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2510070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
2232020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2809020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2807070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
193070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
1831020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
3405070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
3128020,420,1,"Meijer-14 Mile",,1,24182,shp-420-03,1,1
2923070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
3318070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2581070,420,2,"Meijer-14 Mile",,1,24202,shp-420-03,1,1
376020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
338020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
975020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
889070,420,2,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
959020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2481020,420,1,"Meijer-14 Mile",,1,24162,shp-420-03,1,1
2672070,420,2,"Northland",,0,24172,shp-420-53,1,1
907020,420,1,"Northland",,0,24152,shp-420-53,1,1
66070,420,2,"Northland",,0,24192,shp-420-53,1,1
611070,420,2,"Northland",,0,24192,shp-420-53,1,1
1871020,420,1,"Northland",,0,24172,shp-420-53,1,1
1439020,420,1,"Northland",,0,24152,shp-420-53,1,1
792020,420,1,"Northland",,0,24172,shp-420-53,1,1
743020,420,1,"Northland",,0,24172,shp-420-53,1,1
2790070,420,2,"Northland",,0,24172,shp-420-53,1,1
2749020,420,1,"Northland",,0,24152,shp-420-53,1,1
2371070,420,2,"Northland",,0,24172,shp-420-53,1,1
2475020,420,1,"Northland",,0,24152,shp-420-53,1,1
522020,420,1,"Northland",,0,24152,shp-420-53,1,1
1847070,420,2,"Northland",,0,24192,shp-420-53,1,1
1868070,420,2,"Northland",,0,24172,shp-420-53,1,1
2965020,420,1,"Northland",,0,24172,shp-420-53,1,1
2106070,420,2,"Northland",,0,24172,shp-420-53,1,1
2122070,420,2,"Northland",,0,24192,shp-420-53,1,1
2579070,420,2,"Northland",,0,24192,shp-420-53,1,1
1112020,420,1,"Northland",,0,24152,shp-420-53,1,1
1432070,420,2,"Northland",,0,24192,shp-420-53,1,1
1379020,420,1,"Northland",,0,24172,shp-420-53,1,1
2119020,420,1,"Northland",,0,24172,shp-420-53,1,1
211020,420,1,"Northland",,0,24152,shp-420-53,1,1
2105070,420,2,"Northland",,0,24172,shp-420-53,1,1
2325070,420,2,"Northland",,0,24172,shp-420-53,1,1
2189070,420,2,"Northland",,0,24172,shp-420-53,1,1
2274020,420,1,"Northland",,0,24152,shp-420-53,1,1
3113020,430,1,"Adams Road via Royal Oak HS/MS",,1,24332,shp-430-03,1,1
912020,430,1,"Adams Road via Royal Oak HS/MS",,1,24312,shp-430-03,1,1
2580020,430,1,"Adams Road via Royal Oak HS/MS",,1,24302,shp-430-03,1,1
2903020,430,1,"Adams Road via Royal Oak HS/MS",,1,24322,shp-430-03,1,1
2833020,430,1,"Adams Road",,1,24322,shp-430-04,1,1
556020,430,1,"Adams Road",,1,24332,shp-430-04,1,1
364020,430,1,"Adams Road",,1,24312,shp-430-04,1,1
369020,430,1,"Adams Road",,1,24332,shp-430-04,1,1
426020,430,1,"Adams Road",,1,24312,shp-430-04,1,1
610020,430,1,"Adams Road",,1,24302,shp-430-04,1,1
657020,430,1,"Adams Road",,1,24302,shp-430-04,1,1
2168020,430,1,"Adams Road",,1,24302,shp-430-04,1,1
2613020,430,1,"Adams Road",,1,24322,shp-430-04,1,1
2472020,430,1,"Adams Road",,1,24312,shp-430-04,1,1
308020,430,1,"Adams Road",,1,24322,shp-430-04,1,1
1532020,430,1,"Adams Road",,1,24332,shp-430-04,1,1
2011020,430,1,"Royal Oak Transit Center via Royal Oak HS/MS",,0,24302,shp-430-54,1,1
1563020,430,1,"Royal Oak Transit Center via Royal Oak HS/MS",,0,24332,shp-430-54,1,1
2671020,430,1,"Royal Oak Transit Center via Royal Oak HS/MS",,0,24322,shp-430-54,1,1
2253020,430,1,"Royal Oak Transit Center via Royal Oak HS/MS",,0,24312,shp-430-54,1,1
632020,430,1,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
2816020,430,1,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
1251020,430,1,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
1086020,430,1,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
1624020,430,1,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
1785020,430,1,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
1369020,430,1,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
1848020,430,1,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
388020,430,1,"Royal Oak Transit Center",,0,24312,shp-430-53,1,1
3266020,430,1,"Royal Oak Transit Center",,0,24332,shp-430-53,1,1
2876020,430,1,"Royal Oak Transit Center",,0,24302,shp-430-53,1,1
1771020,430,1,"Royal Oak Transit Center",,0,24322,shp-430-53,1,1
851020,450,1,"Jason Hargrove Transit Center",,0,24592,shp-450-53,1,1
2663010,450,3,"Jason Hargrove Transit Center",,0,24512,shp-450-53,1,1
2969070,450,2,"Jason Hargrove Transit Center",,0,24562,shp-450-53,1,1
3370010,450,3,"Jason Hargrove Transit Center",,0,24522,shp-450-53,1,1
2795070,450,2,"Jason Hargrove Transit Center",,0,24612,shp-450-53,1,1
3270070,450,2,"Jason Hargrove Transit Center",,0,24612,shp-450-53,1,1
