trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
3038010,462,1,"Auburn Mile via Pontiac",,1,22467461,shp-462-01,1,1,22467
2707070,462,2,"Auburn Mile via Pontiac",,1,22468461,shp-462-01,1,1,22468
2103020,462,3,"Auburn Mile via Pontiac",,1,22468461,shp-462-01,1,1,22468
3306020,462,3,"Detroit",,0,22475461,shp-462-51,1,1,22475
2959020,462,3,"Detroit",,0,22464461,shp-462-51,1,1,22464
1340020,462,3,"Detroit",,0,22464461,shp-462-51,1,1,22464
697010,462,1,"Detroit",,0,22467461,shp-462-51,1,1,22467
1296070,462,2,"Detroit",,0,22470461,shp-462-51,1,1,22470
2840070,462,2,"Detroit",,0,22462461,shp-462-51,1,1,22462
2842020,462,3,"Detroit",,0,22474461,shp-462-51,1,1,22474
1312020,462,3,"Detroit",,0,22470461,shp-462-51,1,1,22470
635020,462,3,"Detroit",,0,22469461,shp-462-51,1,1,22469
1751020,462,3,"Detroit",,0,22461461,shp-462-51,1,1,22461
3545020,462,3,"Detroit",,0,22465461,shp-462-51,1,1,22465
2802020,462,3,"Detroit",,0,22465461,shp-462-51,1,1,22465
352070,462,2,"Detroit",,0,22468461,shp-462-51,1,1,22468
222070,462,2,"Detroit",,0,22469461,shp-462-51,1,1,22469
54010,462,1,"Detroit",,0,22463461,shp-462-51,1,1,22463
1604010,462,1,"Detroit",,0,22464461,shp-462-51,1,1,22464
2417020,462,3,"Detroit",,0,22465461,shp-462-51,1,1,22465
2262020,462,3,"Detroit",,0,22462461,shp-462-51,1,1,22462
2467020,462,3,"Detroit",,0,22464461,shp-462-51,1,1,22464
2712020,462,3,"Detroit",,0,22469461,shp-462-51,1,1,22469
3425020,462,3,"Detroit",,0,22468461,shp-462-51,1,1,22468
1612070,462,2,"Detroit",,0,22462461,shp-462-51,1,1,22462
2791020,462,3,"Detroit",,0,22463461,shp-462-51,1,1,22463
192070,462,2,"Detroit",,0,22462461,shp-462-51,1,1,22462
2281010,462,1,"Detroit",,0,22466461,shp-462-51,1,1,22466
1365020,462,3,"Detroit",,0,22473461,shp-462-51,1,1,22473
646070,462,2,"Detroit",,0,22471461,shp-462-51,1,1,22471
3445070,462,2,"Detroit",,0,22461461,shp-462-51,1,1,22461
2108070,462,2,"Detroit",,0,22467461,shp-462-51,1,1,22467
579020,462,3,"Detroit",,0,22466461,shp-462-51,1,1,22466
708010,462,1,"Detroit",,0,22466461,shp-462-51,1,1,22466
3547020,462,3,"Detroit",,0,22463461,shp-462-51,1,1,22463
237020,462,3,"Detroit",,0,22467461,shp-462-51,1,1,22467
1379070,462,2,"Detroit",,0,22461461,shp-462-51,1,1,22461
3047070,462,2,"Detroit",,0,22468461,shp-462-51,1,1,22468
1069070,462,2,"Detroit",,0,22469461,shp-462-51,1,1,22469
633020,462,3,"Detroit",,0,22469461,shp-462-51,1,1,22469
2922020,462,3,"Detroit",,0,22473461,shp-462-51,1,1,22473
536070,462,2,"Detroit",,0,22467461,shp-462-51,1,1,22467
664020,462,3,"Detroit",,0,22463461,shp-462-51,1,1,22463
2251020,462,3,"Detroit",,0,22461461,shp-462-51,1,1,22461
2556070,462,2,"Detroit",,0,22469461,shp-462-51,1,1,22469
1175070,462,2,"Detroit",,0,22471461,shp-462-51,1,1,22471
2476070,462,2,"Detroit",,0,22465461,shp-462-51,1,1,22465
2407020,462,3,"Detroit",,0,22475461,shp-462-51,1,1,22475
1215070,462,2,"Detroit",,0,22470461,shp-462-51,1,1,22470
2330020,462,3,"Detroit",,0,22462461,shp-462-51,1,1,22462
1044070,462,2,"Detroit",,0,22465461,shp-462-51,1,1,22465
1428020,462,3,"Detroit",,0,22472461,shp-462-51,1,1,22472
685020,462,3,"Detroit",,0,22461461,shp-462-51,1,1,22461
2436010,462,1,"Detroit",,0,22467461,shp-462-51,1,1,22467
2897070,462,2,"Detroit",,0,22461461,shp-462-51,1,1,22461
1826020,462,3,"Detroit",,0,22467461,shp-462-51,1,1,22467
2816010,462,1,"Detroit",,0,22463461,shp-462-51,1,1,22463
128020,462,3,"Detroit",,0,22462461,shp-462-51,1,1,22462
319010,462,1,"Detroit",,0,22464461,shp-462-51,1,1,22464
2496020,492,3,"Jason Hargrove Transit Center",,0,24772,shp-492-53,1,1,2477
1477020,492,3,"Jason Hargrove Transit Center",,0,24732,shp-492-53,1,1,2473
1437020,492,3,"Jason Hargrove Transit Center",,0,24752,shp-492-53,1,1,2475
434070,492,2,"Jason Hargrove Transit Center",,0,24752,shp-492-53,1,1,2475
3068020,492,3,"Jason Hargrove Transit Center",,0,24712,shp-492-53,1,1,2471
3575020,492,3,"Jason Hargrove Transit Center",,0,24712,shp-492-53,1,1,2471
1121070,492,2,"Jason Hargrove Transit Center",,0,24722,shp-492-53,1,1,2472
732070,492,2,"Jason Hargrove Transit Center",,0,24702,shp-492-53,1,1,2470
628020,492,3,"Jason Hargrove Transit Center",,0,24722,shp-492-53,1,1,2472
3260070,492,2,"Jason Hargrove Transit Center",,0,24732,shp-492-53,1,1,2473
2124020,492,3,"Jason Hargrove Transit Center",,0,24702,shp-492-53,1,1,2470
335020,492,3,"Jason Hargrove Transit Center",,0,24732,shp-492-53,1,1,2473
1360070,492,2,"Jason Hargrove Transit Center",,0,24712,shp-492-53,1,1,2471
1617070,492,2,"Jason Hargrove Transit Center",,0,24762,shp-492-53,1,1,2476
835070,492,2,"Jason Hargrove Transit Center",,0,24742,shp-492-53,1,1,2474
2549020,492,3,"Jason Hargrove Transit Center",,0,24752,shp-492-53,1,1,2475
2164020,492,3,"Jason Hargrove Transit Center",,0,24752,shp-492-53,1,1,2475
1840070,492,2,"Jason Hargrove Transit Center",,0,24732,shp-492-53,1,1,2473
2621070,492,2,"Jason Hargrove Transit Center",,0,24752,shp-492-53,1,1,2475
1375070,492,2,"Jason Hargrove Transit Center",,0,24722,shp-492-53,1,1,2472
3135020,492,3,"Jason Hargrove Transit Center",,0,24702,shp-492-53,1,1,2470
781020,492,3,"Jason Hargrove Transit Center",,0,24742,shp-492-53,1,1,2474
2725070,492,2,"Jason Hargrove Transit Center",,0,24712,shp-492-53,1,1,2471
1816020,492,3,"Jason Hargrove Transit Center",,0,24742,shp-492-53,1,1,2474
1022020,492,3,"Jason Hargrove Transit Center",,0,24772,shp-492-53,1,1,2477
233070,492,2,"Jason Hargrove Transit Center",,0,24772,shp-492-53,1,1,2477
3033020,492,3,"Jason Hargrove Transit Center",,0,24722,shp-492-53,1,1,2472
3153020,492,3,"Jason Hargrove Transit Center",,0,24722,shp-492-52,1,1,2472
2724070,492,2,"Jason Hargrove Transit Center",,0,24762,shp-492-53,1,1,2476
148070,492,2,"Jason Hargrove Transit Center",,0,24702,shp-492-53,1,1,2470
2708020,492,3,"Jason Hargrove Transit Center",,0,24762,shp-492-53,1,1,2476
2638070,492,2,"Jason Hargrove Transit Center",,0,24712,shp-492-52,1,1,2471
103070,492,2,"Jason Hargrove Transit Center",,0,24742,shp-492-53,1,1,2474
2059020,492,3,"Jason Hargrove Transit Center",,0,24762,shp-492-53,1,1,2476
1553070,492,2,"Jason Hargrove Transit Center",,0,24772,shp-492-53,1,1,2477
3131070,492,2,"Jason Hargrove Transit Center",,0,24742,shp-492-53,1,1,2474
2431020,492,3,"Oakland Mall",,1,24762,shp-492-02,1,1,2476
2483070,492,2,"Oakland Mall",,1,24772,shp-492-02,1,1,2477
1501070,492,2,"Oakland Mall",,0,24762,shp-492-51,1,1,2476
1173020,492,3,"Oakland Mall",,0,24772,shp-492-51,1,1,2477
793020,492,3,"Oakland University",,1,24732,shp-492-01,1,1,2473
1978070,492,2,"Oakland University",,1,24732,shp-492-01,1,1,2473
3347070,492,2,"Oakland University",,1,24732,shp-492-01,1,1,2473
2502070,492,2,"Oakland University",,1,24722,shp-492-01,1,1,2472
3321020,492,3,"Oakland University",,1,24762,shp-492-01,1,1,2476
1267020,492,3,"Oakland University",,1,24702,shp-492-01,1,1,2470
183020,492,3,"Oakland University",,1,24712,shp-492-01,1,1,2471
1735020,492,3,"Oakland University",,1,24712,shp-492-01,1,1,2471
1052070,492,2,"Oakland University",,1,24722,shp-492-01,1,1,2472
99020,492,3,"Oakland University",,1,24742,shp-492-01,1,1,2474
1674070,492,2,"Oakland University",,1,24772,shp-492-01,1,1,2477
3477070,492,2,"Oakland University",,1,24702,shp-492-01,1,1,2470
2429070,492,2,"Oakland University",,1,24742,shp-492-01,1,1,2474
2996070,492,2,"Oakland University",,1,24702,shp-492-01,1,1,2470
1781020,492,3,"Oakland University",,1,24702,shp-492-01,1,1,2470
1567020,492,3,"Oakland University",,1,24702,shp-492-03,1,1,2470
873020,492,3,"Oakland University",,1,24732,shp-492-01,1,1,2473
395020,492,3,"Oakland University",,1,24742,shp-492-01,1,1,2474
1157070,492,2,"Oakland University",,1,24752,shp-492-01,1,1,2475
368070,492,2,"Oakland University",,1,24752,shp-492-01,1,1,2475
1324020,492,3,"Oakland University",,1,24742,shp-492-01,1,1,2474
2078070,492,2,"Oakland University",,1,24712,shp-492-01,1,1,2471
3041020,492,3,"Oakland University",,1,24722,shp-492-01,1,1,2472
367020,492,3,"Oakland University",,1,24752,shp-492-01,1,1,2475
828020,492,3,"Oakland University",,1,24772,shp-492-01,1,1,2477
1644020,492,3,"Oakland University",,1,24722,shp-492-01,1,1,2472
1971070,492,2,"Oakland University",,1,24732,shp-492-01,1,1,2473
2101070,492,2,"Oakland University",,1,24742,shp-492-01,1,1,2474
3146070,492,2,"Oakland University",,1,24702,shp-492-03,1,1,2470
1214020,492,3,"Oakland University",,1,24762,shp-492-01,1,1,2476
457070,492,2,"Oakland University",,1,24762,shp-492-01,1,1,2476
2142070,492,2,"Oakland University",,1,24752,shp-492-01,1,1,2475
674020,492,3,"Oakland University",,1,24752,shp-492-01,1,1,2475
821070,492,2,"Oakland University",,1,24762,shp-492-01,1,1,2476
1257070,492,2,"Oakland University",,1,24712,shp-492-01,1,1,2471
358020,492,3,"Oakland University",,1,24772,shp-492-01,1,1,2477
1421070,494,2,"Barclay Circle",,1,28992,shp-494-01,1,1,2899
3452020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
245070,494,2,"Barclay Circle",,1,28952,shp-494-01,1,1,2895
2022020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
2486070,494,2,"Barclay Circle",,1,28942,shp-494-01,1,1,2894
2730070,494,2,"Barclay Circle",,1,28932,shp-494-01,1,1,2893
1599020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
2384070,494,2,"Barclay Circle",,1,28932,shp-494-01,1,1,2893
3116020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
3257020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
1250070,494,2,"Barclay Circle",,1,29012,shp-494-01,1,1,2901
2847020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
1468070,494,2,"Barclay Circle",,1,28952,shp-494-01,1,1,2895
1943070,494,2,"Barclay Circle",,1,28962,shp-494-01,1,1,2896
1696020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
381020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
2200070,494,2,"Barclay Circle",,1,29012,shp-494-01,1,1,2901
875020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
138070,494,2,"Barclay Circle",,1,29012,shp-494-01,1,1,2901
1884020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
1454020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
2933070,494,2,"Barclay Circle",,1,28962,shp-494-01,1,1,2896
3004020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
3451020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
3524020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
3015070,494,2,"Barclay Circle",,1,28992,shp-494-01,1,1,2899
1953070,494,2,"Barclay Circle",,1,29002,shp-494-01,1,1,2900
581020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
719070,494,2,"Barclay Circle",,1,28952,shp-494-01,1,1,2895
1395070,494,2,"Barclay Circle",,1,28942,shp-494-01,1,1,2894
3198070,494,2,"Barclay Circle",,1,28942,shp-494-01,1,1,2894
673020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
1484070,494,2,"Barclay Circle",,1,28962,shp-494-01,1,1,2896
1389070,494,2,"Barclay Circle",,1,28982,shp-494-01,1,1,2898
208070,494,2,"Barclay Circle",,1,28962,shp-494-01,1,1,2896
761020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
2659020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
268070,494,2,"Barclay Circle",,1,29002,shp-494-01,1,1,2900
942020,494,3,"Barclay Circle",,1,24852,shp-494-01,1,1,2485
426070,494,2,"Barclay Circle",,1,28992,shp-494-01,1,1,2899
2510020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
2302070,494,2,"Barclay Circle",,1,29002,shp-494-01,1,1,2900
1016020,494,3,"Barclay Circle",,1,24842,shp-494-01,1,1,2484
418020,494,3,"Barclay Circle",,1,24862,shp-494-01,1,1,2486
84020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
1096070,494,2,"Jason Hargrove Transit Center",,0,29002,shp-494-51,1,1,2900
1412070,494,2,"Jason Hargrove Transit Center",,0,28962,shp-494-51,1,1,2896
2861020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
1094070,494,2,"Jason Hargrove Transit Center",,0,29002,shp-494-51,1,1,2900
716020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
3251020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
1126070,494,2,"Jason Hargrove Transit Center",,0,28992,shp-494-51,1,1,2899
3034070,494,2,"Jason Hargrove Transit Center",,0,28992,shp-494-51,1,1,2899
1717070,494,2,"Jason Hargrove Transit Center",,0,28962,shp-494-51,1,1,2896
1745070,494,2,"Jason Hargrove Transit Center",,0,28942,shp-494-51,1,1,2894
1031070,494,2,"Jason Hargrove Transit Center",,0,29012,shp-494-51,1,1,2901
1450070,494,2,"Jason Hargrove Transit Center",,0,28962,shp-494-51,1,1,2896
2084070,494,2,"Jason Hargrove Transit Center",,0,29002,shp-494-51,1,1,2900
3105020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
569070,494,2,"Jason Hargrove Transit Center",,0,28952,shp-494-51,1,1,2895
1633020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
923070,494,2,"Jason Hargrove Transit Center",,0,28932,shp-494-51,1,1,2893
706020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
2848020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
393020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
1996020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
248070,494,2,"Jason Hargrove Transit Center",,0,28942,shp-494-51,1,1,2894
2736070,494,2,"Jason Hargrove Transit Center",,0,28942,shp-494-51,1,1,2894
960020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
2427070,494,2,"Jason Hargrove Transit Center",,0,29012,shp-494-51,1,1,2901
2115070,494,2,"Jason Hargrove Transit Center",,0,28952,shp-494-51,1,1,2895
1166020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
2147020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
3481020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
415070,494,2,"Jason Hargrove Transit Center",,0,28982,shp-494-51,1,1,2898
3546020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
2372070,494,2,"Jason Hargrove Transit Center",,0,28982,shp-494-51,1,1,2898
2331020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
3158070,494,2,"Jason Hargrove Transit Center",,0,28992,shp-494-51,1,1,2899
2871070,494,2,"Jason Hargrove Transit Center",,0,28952,shp-494-51,1,1,2895
3139020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
3474020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
555070,494,2,"Jason Hargrove Transit Center",,0,28992,shp-494-51,1,1,2899
1048020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
3224070,494,2,"Jason Hargrove Transit Center",,0,29012,shp-494-51,1,1,2901
2458020,494,3,"Jason Hargrove Transit Center",,0,24862,shp-494-51,1,1,2486
1796020,494,3,"Jason Hargrove Transit Center",,0,24842,shp-494-51,1,1,2484
1203020,494,3,"Jason Hargrove Transit Center",,0,24852,shp-494-51,1,1,2485
1195020,495,3,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
3373070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
785070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
110070,495,2,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
2203070,495,2,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
702070,495,2,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
1188020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
159020,495,3,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
1255020,495,3,"Jason Hargrove Transit Center",,0,25012,shp-495-51,1,1,2501
2967010,495,1,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
1841070,495,2,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
18020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
1892020,495,3,"Jason Hargrove Transit Center",,0,25012,shp-495-51,1,1,2501
351020,495,3,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
1887070,495,2,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
1162020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
2159020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
1736020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
3537010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
28010,495,1,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
1480070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
2822020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1661020,495,3,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
3052020,495,3,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
227020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1164020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
445010,495,1,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
1174020,495,3,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
2642070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
2747070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
2854020,495,3,"Jason Hargrove Transit Center",,0,25012,shp-495-51,1,1,2501
892020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1529010,495,1,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
3214070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
687020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
2067010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1563070,495,2,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
2690020,495,3,"Jason Hargrove Transit Center",,0,25012,shp-495-51,1,1,2501
187010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1876010,495,1,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
2825010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1290020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
2733020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
3083070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
3405020,495,3,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
973020,495,3,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
212010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
1982070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
2223020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
840070,495,2,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
909070,495,2,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
2670020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
1860010,495,1,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
3092020,495,3,"Jason Hargrove Transit Center",,0,25012,shp-495-51,1,1,2501
2538020,495,3,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
2375010,495,1,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
558020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
2624020,495,3,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
1792070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
1120070,495,2,"Jason Hargrove Transit Center",,0,24982,shp-495-51,1,1,2498
1732070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
2970020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
290020,495,3,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
1670070,495,2,"Jason Hargrove Transit Center",,0,24972,shp-495-51,1,1,2497
2732070,495,2,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
667020,495,3,"Jason Hargrove Transit Center",,0,24992,shp-495-51,1,1,2499
1966020,495,3,"Jason Hargrove Transit Center",,0,25002,shp-495-51,1,1,2500
634010,495,1,"Jason Hargrove Transit Center",,0,24962,shp-495-51,1,1,2496
203020,495,3,"Jason Hargrove Transit Center",,0,24942,shp-495-51,1,1,2494
90070,495,2,"Jason Hargrove Transit Center",,0,24952,shp-495-51,1,1,2495
3365010,495,1,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1590020,495,3,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
882070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
476070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2965070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2128020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2515070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
3332020,495,3,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
1692010,495,1,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
3181010,495,1,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1261020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
152070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
3308070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
3486020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
1564070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
24070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
2754010,495,1,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
1530020,495,3,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
2312020,495,3,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
790070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
1401070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
3137020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
962070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
3227070,495,2,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
2258020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
1304070,495,2,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
771020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
2063070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
773020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
1907020,495,3,"Oakland Mall",,1,24992,shp-495-01,1,1,2499
2531020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
226070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1348020,495,3,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
2907020,495,3,"Oakland Mall",,1,24992,shp-495-01,1,1,2499
937020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2753020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
784020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
308010,495,1,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
832020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
27070,495,2,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
3168020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2397070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
1624010,495,1,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1894020,495,3,"Oakland Mall",,1,25012,shp-495-01,1,1,2501
1352010,495,1,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
3378010,495,1,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2770070,495,2,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
2132020,495,3,"Oakland Mall",,1,24992,shp-495-01,1,1,2499
3271020,495,3,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
3516070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
720020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1761020,495,3,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
370020,495,3,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
1059020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2388020,495,3,"Oakland Mall",,1,24992,shp-495-01,1,1,2499
1582010,495,1,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
780070,495,2,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
958020,495,3,"Oakland Mall",,1,24982,shp-495-01,1,1,2498
1438020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
1512020,495,3,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
1229070,495,2,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
1879010,495,1,"Oakland Mall",,1,24962,shp-495-01,1,1,2496
2864020,495,3,"Oakland Mall",,1,24972,shp-495-01,1,1,2497
2660020,495,3,"Oakland Mall",,1,24992,shp-495-01,1,1,2499
568020,495,3,"Oakland Mall",,1,24952,shp-495-01,1,1,2495
2568020,495,3,"Oakland Mall",,1,24942,shp-495-01,1,1,2494
