stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3854,20850,Little Mack & Alexander,,42.491902,-82.907450,,,,,,0
3855,20851,Little Mack & Yale,,42.493873,-82.907530,,,,,,0
3856,20852,Little Mack & 11 Mile,,42.495837,-82.907593,,,,,,0
3857,23492,Little Mack @ Stanley,,42.499675,-82.907768,,,,,,0
3858,20853,Little Mack & Meir,,42.501335,-82.907847,,,,,,0
3859,20854,Little Mack & Martin,,42.503387,-82.907927,,,,,,0
3860,23493,Little Mack & St Gertrude,,42.507558,-82.908133,,,,,,0
3861,22211,Little Mack & 12 Mile,,42.510690,-82.908260,,,,,,0
3862,20180,Little Mack & Washington,,42.514552,-82.908435,,,,,,0
3863,20181,Little Mack & Fenton,,42.516682,-82.908483,,,,,,0
3864,20182,Little Mack & Homeland,,42.519908,-82.908642,,,,,,0
3865,20183,Little Mack & Cornille,,42.521720,-82.908705,,,,,,0
3866,20184,Little Mack & Meijer,,42.522943,-82.908737,,,,,,0
3867,20185,Little Mack & 13 Mile,,42.525440,-82.908848,,,,,,0
3868,20186,Little Mack & Erin,,42.529603,-82.909103,,,,,,0
3869,20122,Little Mack & Erin,,42.529795,-82.909293,,,,,,0
3870,20174,Little Mack & 13 Mile,,42.523898,-82.909023,,,,,,0
3871,20175,Little Mack & Cornillie Drive,,42.521005,-82.908865,,,,,,0
3872,20176,Little Mack & Homeland,,42.519185,-82.908785,,,,,,0
3873,20177,Little Mack & Fenton,,42.516730,-82.908642,,,,,,0
3874,20178,Little Mack & Washington,,42.513280,-82.908530,,,,,,0
3875,1049,Little Mack & 12 Mile,,42.509267,-82.908355,,,,,,0
3876,20803,Little Mack & Gaffke,,42.505850,-82.908182,,,,,,0
3877,20804,Little Mack & Martin,,42.502425,-82.908038,,,,,,0
3878,20805,Little Mack & Meier,,42.500247,-82.907942,,,,,,0
3879,20806,Little Mack & Stanley,,42.499055,-82.907895,,,,,,0
3880,20807,Little Mack & 11 Mile,,42.494508,-82.907720,,,,,,0
3881,20808,Little Mack & Erben,,42.491958,-82.907625,,,,,,0
3882,20809,Little Mack & Ardmore Pk Drive,,42.489622,-82.907530,,,,,,0
3883,23486,Little Mack & Frazho,,42.487403,-82.907450,,,,,,0
3884,23122,Little Mack @ 29055 10 Mile,,42.482190,-82.907307,,,,,,0
3885,1050,10 Mile & Little Mack,,42.480553,-82.906290,,,,,,0
3886,11728,10 Mile & Manhattan,,42.480608,-82.903635,,,,,,0
3887,20814,10 Mile & Harper,,42.480132,-82.900663,,,,,,0
3888,20815,10 Mile & Junior,,42.479743,-82.898962,,,,,,0
3889,20816,10 Mile & Leo,,42.478908,-82.895385,,,,,,0
3890,1051,Greater Mack & 10 Mile,,42.478208,-82.893352,,,,,,0
3891,20818,Greater Mack & Revere,,42.476032,-82.894242,,,,,,0
3892,20819,Greater Mack & Trombley,,42.474347,-82.894385,,,,,,0
3893,20820,Greater Mack & Downing,,42.472257,-82.895147,,,,,,0
3894,20821,Greater Mack & Ridgeway,,42.469975,-82.896117,,,,,,0
3895,20822,Greater Mack & Grand Lake,,42.467925,-82.897038,,,,,,0
3896,18909,Chalfonte & Moross,,42.414948,-82.906925,,,,,,0
3897,18910,Chalfonte & Kerby,,42.411977,-82.907895,,,,,,0
3898,18911,Chalfonte & Calvin,,42.410243,-82.908483,,,,,,0
3899,18912,Chalfonte & Cloverly,,42.408805,-82.909087,,,,,,0
3900,18913,Chalfonte & Lothrop,,42.406262,-82.910168,,,,,,0
3901,18914,Moran & Chalfonte,,42.404513,-82.910628,,,,,,0
3902,18916,Moran & Beaupre,,42.402797,-82.907195,,,,,,0
3903,18917,Moran & Charlevoix,,42.401208,-82.904525,,,,,,0
3904,18918,Charlevoix & Lewiston,,42.399357,-82.905908,,,,,,0
3905,18919,Charlevoix & McMillian,,42.398482,-82.907148,,,,,,0
3906,18872,Charlevoix & Fisher,,42.397870,-82.908865,,,,,,0
3907,18873,Charlevoix & Washington,,42.396948,-82.911472,,,,,,0
3908,18874,Charlevoix & University,,42.395987,-82.914157,,,,,,0
3909,18875,Charlevoix & Neff,,42.395065,-82.916748,,,,,,0
3910,18876,Charlevoix & Notre Dame,,42.393920,-82.919958,,,,,,0
3911,9219,Charleviox & Cadieux,,42.393308,-82.921643,,,,,,0
3912,18953,Charlevoix & Grayton,,42.392585,-82.923615,,,,,,0
3913,18954,Charlevoix & Yorkshire,,42.391782,-82.925840,,,,,,0
3914,18955,Charlevoix & Audubon,,42.390303,-82.929908,,,,,,0
3915,18956,Charlevoix & Bedford,,42.389422,-82.932452,,,,,,0
3916,11498,Charlevoix & Buckingham,,42.388302,-82.935567,,,,,,0
3917,18957,Charlevoix & Balfour,,42.387283,-82.938397,,,,,,0
3918,18958,Charlevoix & Nottingham,,42.386425,-82.940765,,,,,,0
3919,18959,Charlevoix & Lakepointe,,42.385710,-82.942752,,,,,,0
3921,10159,Jefferson & Pemberton,,42.375808,-82.936887,,,,,,0
3922,23071,Jefferson & Beaconsfield,,42.376627,-82.934883,,,,,,0
3923,10819,Jefferson & Westchester,,42.377477,-82.932340,,,,,,0
3924,10161,Jefferson & Trombley,,42.378462,-82.928097,,,,,,0
3925,10162,Jefferson & Bedford,,42.378892,-82.925490,,,,,,0
3926,10163,Jefferson & Grand Marais,,42.379488,-82.922183,,,,,,0
3927,10164,Jefferson & Park Lane,,42.379957,-82.919435,,,,,,0
3928,23072,Jefferson & Bishop,,42.380497,-82.916415,,,,,,0
3929,23073,Jefferson & Lake Court,,42.381625,-82.913220,,,,,,0
3930,23074,Jefferson & Stratford Place,,42.382778,-82.910375,,,,,,0
3931,23075,Jefferson & Cameron,,42.385218,-82.904382,,,,,,0
3932,23076,Jefferson & Lakeland,,42.386258,-82.901887,,,,,,0
3933,1058,Lakeshore & Fisher,,42.386735,-82.900742,,,,,,0
3934,23077,Lakeshore & Edgemere,,42.388230,-82.897262,,,,,,0
3935,23078,Lakeshore & Muir,,42.392123,-82.892063,,,,,,0
3936,23079,Lakeshore & Moran,,42.395978,-82.889663,,,,,,0
3937,23080,Lakeshore & Harbor Hill,,42.398847,-82.888520,,,,,,0
3938,23081,Lakeshore & Carmel Lane,,42.401685,-82.887613,,,,,,0
3939,1059,Lakeshore & Kerby,,42.404442,-82.886993,,,,,,0
3940,23082,Lakeshore & Moross,,42.407660,-82.886183,,,,,,0
3941,23083,Lakeshore & Provencal,,42.413963,-82.884100,,,,,,0
3942,23084,Lakeshore & Woodland Shores Drive,,42.416467,-82.882860,,,,,,0
3943,23085,Lakeshore & Deeplands,,42.419717,-82.881748,,,,,,0
3944,10254,Lakeshore & Clairview,,42.423190,-82.880445,,,,,,0
3945,23086,Lakeshore & Lakeshore Lane,,42.426830,-82.879538,,,,,,0
3946,23087,Lakeshore & Lochmoor,,42.430310,-82.877870,,,,,,0
3947,23088,Lakeshore & Fontana,,42.433037,-82.876408,,,,,,0
3948,1060,Lakeshore & Vernier,,42.436748,-82.875645,,,,,,0
3949,18994,Lakeshore Drive & Willow Tree Place,,42.439498,-82.875485,,,,,,0
3950,23089,Lakeshore & Roslyn,,42.441660,-82.875438,,,,,,0
3951,18995,Lakeshore & Blairmoor,,42.444138,-82.875485,,,,,,0
3952,23090,Lakeshore & Stillmeadow Lane,,42.448168,-82.873992,,,,,,0
3953,18996,Lakeshore & Crestwood,,42.450210,-82.873245,,,,,,0
3954,23091,Lakeshore & Fair Lake Lane,,42.452262,-82.872482,,,,,,0
3955,23062,E Jefferson & Edsel Ford Court,,42.455695,-82.878427,,,,,,0
3956,11513,E Jefferson & Westbury,,42.457212,-82.880508,,,,,,0
3957,20891,E Jefferson & Marter,,42.458793,-82.881177,,,,,,0
3958,20892,E Jefferson & Doremus,,42.460702,-82.881987,,,,,,0
3959,20893,E Jefferson & Liberty,,42.463308,-82.884100,,,,,,0
3960,20894,E Jefferson & Shore Club Drive,,42.464308,-82.884863,,,,,,0
3961,20920,E Jefferson & Masonic,,42.527410,-82.873578,,,,,,0
3962,20921,E Jefferson & Recreation,,42.529818,-82.871672,,,,,,0
3963,20922,E Jefferson & Joy,,42.533268,-82.868683,,,,,,0
3964,20923,E Jefferson & Talbot,,42.536518,-82.865503,,,,,,0
3965,1072,Jefferson & Deanhurst,,42.539268,-82.862787,,,,,,0
3966,20926,E Jefferson & Cottrell,,42.541732,-82.860370,,,,,,0
3967,19199,E Jefferson & Harrison,,42.545840,-82.856698,,,,,,0
3968,19200,E Jefferson & Orchid,,42.548352,-82.854505,,,,,,0
3969,11511,E Jefferson & Casa Grande Drive,,42.552182,-82.853027,,,,,,0
3970,11512,E Jefferson & Old Shook,,42.554710,-82.853662,,,,,,0
3971,19201,E Jefferson & St Christopher,,42.557260,-82.851437,,,,,,0
3972,19202,E Jefferson & Village Green,,42.559732,-82.849292,,,,,,0
3973,10269,E Jefferson & Ballard,,42.563380,-82.845477,,,,,,0
3974,19203,Crocker & E Jefferson,,42.567218,-82.843395,,,,,,0
3976,19204,Crocker & Kroger,,42.571597,-82.850785,,,,,,0
3977,993,Crocker & Metro,,42.571757,-82.851405,,,,,,0
3978,19189,Crocker @ Krogers SW,,42.569817,-82.848100,,,,,,0
3979,10266,Crocker & Metro Towers,,42.568068,-82.845158,,,,,,0
3980,19190,E Jefferson & Crocker,,42.566009,-82.842943,,,,,,0
3981,23466,E Jefferson & Ballard,,42.563713,-82.845413,,,,,,0
3982,10267,E Jefferson & Village Green,,42.559628,-82.849642,,,,,,0
3983,19192,E Jefferson & St Christopher,,42.557030,-82.851803,,,,,,0
3984,19193,E Jefferson & Shook,,42.554717,-82.853837,,,,,,0
3985,19195,E Jefferson & Orchid,,42.547795,-82.855283,,,,,,0
3986,19196,E Jefferson & Harrison,,42.545722,-82.857063,,,,,,0
3987,19197,E Jefferson & Murray,,42.543988,-82.858605,,,,,,0
3988,19198,E Jefferson & Cottrell,,42.541430,-82.860942,,,,,,0
3989,1075,Jefferson & Harvard Shore,,42.538052,-82.864265,,,,,,0
3990,10476,E Jefferson & Talbot,,42.535978,-82.866315,,,,,,0
3991,20857,E Jefferson & Deziel,,42.534380,-82.867872,,,,,,0
3992,20858,E Jefferson & Joy,,42.533062,-82.869160,,,,,,0
3993,20859,E Jefferson & Allor,,42.531512,-82.870590,,,,,,0
3994,20860,E Jefferson & Recreation,,42.529715,-82.872005,,,,,,0
3995,23467,E Jefferson & 9 Mile,,42.465263,-82.885658,,,,,,0
3996,23468,E Jefferson & Newberry,,42.463832,-82.884720,,,,,,0
3997,20887,E Jefferson & Doremus,,42.460463,-82.882003,,,,,,0
3998,1047,Jefferson & Marter,,42.458802,-82.881398,,,,,,0
3999,20888,E Jefferson & Edsel Ford Court,,42.457013,-82.880603,,,,,,0
4000,20889,E Jefferson & Westbury,,42.455495,-82.878427,,,,,,0
4001,23092,Lakeshore & Lar Lake Lane,,42.451848,-82.872847,,,,,,0
4002,18987,Lakeshore Drive & Crestwood Drive,,42.449583,-82.873705,,,,,,0
4003,18988,Lakeshore Drive & Stillmeadow La,,42.447778,-82.874388,,,,,,0
4004,18989,Lakeshore Drive & Moorland Drive,,42.445872,-82.875088,,,,,,0
4005,18990,Lakeshore Drive & N Edgewood Drive,,42.442915,-82.875835,,,,,,0
4006,18991,Lakeshore Drive & Roslyn,,42.441190,-82.875692,,,,,,0
4007,18992,Lakeshore Drive & Willow Tree Place,,42.439053,-82.875772,,,,,,0
4008,1067,Lakeshore & Vernier,,42.437050,-82.875835,,,,,,0
4009,23093,Lakeshore & Fontana,,42.432830,-82.876757,,,,,,0
4010,23094,Lakeshore & Lochmoor,,42.429770,-82.878617,,,,,,0
4011,23095,Lakeshore & Renaud,,42.428547,-82.879395,,,,,,0
4012,23096,Lakeshore & Oxford,,42.426933,-82.879777,,,,,,0
4013,23097,Lakeshore & Lakeshore Lane,,42.426050,-82.880000,,,,,,0
4014,10253,Lakeshore & Clairview,,42.422857,-82.880795,,,,,,0
4015,23098,Lakeshore & S Deeplands,,42.418947,-82.882113,,,,,,0
4016,23099,Lakeshore & Woodland Shores,,42.416005,-82.883353,,,,,,0
4017,23100,Lakeshore & Provencal,,42.413765,-82.884467,,,,,,0
4018,23101,Lakeshore & Moross,,42.406532,-82.886772,,,,,,0
4019,23102,Lakeshore & Carmel Lane,,42.400945,-82.888010,,,,,,0
4020,23103,Lakeshore & Harbor Hill,,42.397885,-82.889107,,,,,,0
4021,23104,Lakeshore & Moran,,42.395430,-82.890172,,,,,,0
4022,23105,Lakeshore & Muir,,42.392378,-82.892127,,,,,,0
4023,23106,Lakeshore & Edgemere,,42.388173,-82.897658,,,,,,0
4024,1069,Lakeshore & Fisher,,42.386362,-82.901982,,,,,,0
4025,23107,Jefferson & Roosevelt,,42.385170,-82.904875,,,,,,0
4026,23108,Jefferson & Lakeland,,42.383803,-82.908260,,,,,,0
4027,23109,Jefferson & St Clair,,42.382730,-82.910898,,,,,,0
4028,10153,Jefferson & Cadieux,,42.381372,-82.914205,,,,,,0
4029,10154,Jefferson & Bishop,,42.380553,-82.916923,,,,,,0
4030,10155,Jefferson & Kensington,,42.380020,-82.920053,,,,,,0
4031,23110,Jefferson & Audubon,,42.379567,-82.922613,,,,,,0
4032,10156,Jefferson & Bedford,,42.378875,-82.926412,,,,,,0
4033,10157,Jefferson & Somerset,,42.377255,-82.933772,,,,,,0
4034,10158,Jefferson & Beaconsfield,,42.376682,-82.935535,,,,,,0
4035,1031,City Limits,,42.375888,-82.937443,,,,,,0
4036,1107,9 Mile & Gratiot,,42.464690,-82.958598,,,,,,0
4037,18423,9 Mile & Grove,,42.464778,-82.963113,,,,,,0
4038,18424,9 Mile & Hayes,,42.464787,-82.966975,,,,,,0
4039,18425,9 Mile & Firwood,,42.464563,-82.970408,,,,,,0
4041,21578,9 Mile & Lauren,,42.464213,-82.975843,,,,,,0
4042,23619,9 Mile & Wellington,,42.464015,-82.981932,,,,,,0
4044,23374,9 Mile & Schoenherr,,42.463888,-82.986827,,,,,,0
4046,21584,9 Mile & Groesbeck Highway,,42.463872,-82.992278,,,,,,0
4047,21585,9 Mile & Amber,,42.463785,-82.997460,,,,,,0
4048,21586,9 Mile & Nagel,,42.463697,-83.001577,,,,,,0
4049,21587,9 Mile & Hoover,,42.463587,-83.006520,,,,,,0
4051,21589,9 Mile & Campbell,,42.463483,-83.013482,,,,,,0
4053,21591,9 Mile & Macarthur,,42.463395,-83.017790,,,,,,0
4055,21592,9 Mile & Federal,,42.463323,-83.021635,,,,,,0
4056,21447,9 Mile & Van Dyke,,42.463243,-83.025275,,,,,,0
4057,1108,9 Mile & Van Dyke,,42.463180,-83.027962,,,,,,0
4059,21595,9 Mile & Sherwood,,42.462958,-83.034303,,,,,,0
4060,23602,9 Mile & Sherwood,,42.462910,-83.035813,,,,,,0
4062,23635,9 Mile & Mound,,42.462617,-83.045478,,,,,,0
4064,21597,9 Mile & Curie,,42.462457,-83.051358,,,,,,0
4065,21598,9 Mile & Audrey,,42.462402,-83.054125,,,,,,0
4067,21600,9 Mile & Eureka,,42.462370,-83.061007,,,,,,0
4068,21601,9 Mile & Ryan,,42.462370,-83.065012,,,,,,0
4069,21602,9 Mile & Thomas,,42.462243,-83.069605,,,,,,0
4070,21603,9 Mile & Warner,,42.462140,-83.074930,,,,,,0
4072,21605,9 Mile & Dequindre,,42.461973,-83.083338,,,,,,0
4074,19216,9 Mile & Davey,,42.461877,-83.086788,,,,,,0
4075,11514,9 Mile & Hughes,,42.461758,-83.091890,,,,,,0
4077,19218,9 Mile & Tawas,,42.461607,-83.098008,,,,,,0
4079,1110,9 Mile & John R,,42.461560,-83.103462,,,,,,0
4080,10872,9 Mile & I-75 Service Drive,,42.461322,-83.108547,,,,,,0
4081,19220,9 Mile & Stauber,,42.461257,-83.110582,,,,,,0
4084,18695,9 Mile & Farrow,,42.461018,-83.118513,,,,,,0
4085,18696,9 Mile & Hilton,,42.460932,-83.123520,,,,,,0
4086,18697,9 Mile & Paxton,,42.460812,-83.126620,,,,,,0
4090,11476,9 Mile & Allen,,42.460550,-83.138302,,,,,,0
4092,18699,9 Mile & Livernois,,42.460415,-83.143928,,,,,,0
4094,18701,9 Mile & Pinecrest,,42.460272,-83.148443,,,,,,0
4095,19836,9 Mile & Central,,42.460177,-83.153037,,,,,,0
4097,19838,9 Mile & Roanoke,,42.460217,-83.158997,,,,,,0
4098,19839,9 Mile & Rosewood,,42.460192,-83.162605,,,,,,0
4100,19841,9 Mile & Oneida,,42.460145,-83.167595,,,,,,0
4102,1112,9 Mile & Scotia,,42.460033,-83.172475,,,,,,0
4103,23395,9 Mile & Morton,,42.460010,-83.175145,,,,,,0
4105,19843,9 Mile & McClain,,42.459985,-83.180120,,,,,,0
4106,19886,9 Mile & Coolidge,,42.459827,-83.183507,,,,,,0
4107,19844,9 Mile & Kipling,,42.459772,-83.185890,,,,,,0
4108,19845,9 Mile & Cloverlawn W,,42.459715,-83.188433,,,,,,0
4109,19887,9 Mile & Church,,42.459637,-83.191930,,,,,,0
4111,19847,9 Mile & Radclift,,42.459597,-83.196253,,,,,,0
4112,11585,9 Mile & Avon,,42.459453,-83.198383,,,,,,0
4113,1113,9 Mile & Greenfield,,42.459333,-83.201975,,,,,,0
4114,20373,9 Mile (under overpass),,42.459270,-83.204788,,,,,,0
4116,20943,9 Mile & South Lake High School,,42.466423,-82.902062,,,,,,0
4118,23250,9 Mile & Harper,,42.466225,-82.908133,,,,,,0
4119,20945,9 Mile @ 20525,,42.466128,-82.911153,,,,,,0
4121,20717,9 Mile & Industrial Drive E,,42.465915,-82.916303,,,,,,0
4123,18410,9 Mile & Beaconsfield,,42.465708,-82.922963,,,,,,0
4125,18378,9 Mile & Kelly,,42.465557,-82.927747,,,,,,0
4126,18412,9 Mile & Almond,,42.465493,-82.929655,,,,,,0
4128,18414,9 Mile & Lexington,,42.465342,-82.934567,,,,,,0
4130,18416,9 Mile & Brittany,,42.465198,-82.939413,,,,,,0
4133,18419,9 Mile & Donald,,42.464977,-82.946328,,,,,,0
4135,18421,9 Mile & Shakespeare,,42.464882,-82.950317,,,,,,0
4137,10828,9 Mile & Gratiot,,42.464690,-82.956278,,,,,,0
4138,1091,Providence Hospital,,42.459112,-83.206235,,,,,,0
4139,1092,9 Mile & Greenfield,,42.459350,-83.199592,,,,,,0
4140,19884,9 Mile & Stratford,,42.459390,-83.195998,,,,,,0
4141,19829,9 Mile & Church,,42.459508,-83.191453,,,,,,0
4143,23434,9 Mile & Cloverlawn,,42.459588,-83.187623,,,,,,0
4144,19825,9 Mile & Coolidge,,42.459747,-83.180883,,,,,,0
4146,19832,9 Mile & Jerome,,42.459850,-83.175320,,,,,,0
4147,1093,9 Mile & Scotia,,42.459850,-83.171473,,,,,,0
4149,11583,9 Mile & Manistee,,42.459953,-83.166992,,,,,,0
4151,19834,9 Mile & Rosewood,,42.460113,-83.161142,,,,,,0
4152,19835,9 Mile & Meadowlark,,42.460088,-83.159077,,,,,,0
4154,18679,9 Mile & Central,,42.460088,-83.152957,,,,,,0
4155,18680,9 Mile & Pinecrest,,42.460217,-83.147140,,,,,,0
4157,18682,9 Mile & Livernois,,42.460352,-83.142435,,,,,,0
4158,18684,9 Mile & Allen,,42.460495,-83.137587,,,,,,0
4159,1094,9 Mile & Woodward,,42.460558,-83.133677,,,,,,0
4162,18688,9 Mile & Paxton,,42.460677,-83.127430,,,,,,0
4163,18689,9 Mile & Hilton,,42.460805,-83.122550,,,,,,0
4164,18691,9 Mile & Leitch,,42.461050,-83.115255,,,,,,0
4166,19209,9 Mile & West End,,42.461147,-83.110185,,,,,,0
4169,23620,9 Mile & John R,,42.461385,-83.103238,,,,,,0
4171,19212,9 Mile & Tawas,,42.461448,-83.098057,,,,,,0
4172,19213,9 Mile & Russell,,42.461560,-83.093145,,,,,,0
4174,19215,9 Mile & Merrill,,42.461702,-83.086677,,,,,,0
4175,21547,9 Mile & Dequindre,,42.461767,-83.083307,,,,,,0
4176,11854,9 Mile & Methuen,,42.461853,-83.080160,,,,,,0
4177,21548,9 Mile & Warner,,42.461948,-83.073865,,,,,,0
4178,21549,9 Mile & Thomas,,42.462060,-83.069605,,,,,,0
4179,21550,9 Mile & Ryan,,42.462163,-83.063375,,,,,,0
4180,21551,9 Mile & Le Fever,,42.462195,-83.059893,,,,,,0
4182,21553,9 Mile & Audrey,,42.462212,-83.054252,,,,,,0
4183,21554,9 Mile & Cyman,,42.462322,-83.050262,,,,,,0
4185,1096,9 Mile & Mound,,42.462465,-83.044142,,,,,,0
4186,21557,9 Mile & Sherwood,,42.462775,-83.033588,,,,,,0
4187,21559,9 Mile & Peters,,42.463037,-83.028565,,,,,,0
4188,1097,9 Mile & Van Dyke,,42.463062,-83.025610,,,,,,0
4189,21561,9 Mile & Automobile,,42.463133,-83.023082,,,,,,0
4191,21563,9 Mile & Macarthur,,42.463252,-83.018155,,,,,,0
4193,21565,9 Mile & Campbell,,42.463347,-83.013022,,,,,,0
4196,21567,9 Mile & Hoover,,42.463395,-83.005090,,,,,,0
4197,21568,9 Mile & Nagel,,42.463490,-83.001290,,,,,,0
4198,11855,9 Mile & Amber,,42.463587,-82.997620,,,,,,0
4199,21569,9 Mile & Groesbeck Highway,,42.463697,-82.991167,,,,,,0
4200,21582,9 Mile & Schoenherr,,42.463800,-82.985380,,,,,,0
4202,21580,9 Mile & Wellington,,42.463912,-82.980772,,,,,,0
4203,21575,9 Mile & Weller,,42.464102,-82.975383,,,,,,0
4204,21576,9 Mile & Colombus,,42.464317,-82.972713,,,,,,0
4205,11419,9 Mile & Elmwood,,42.464707,-82.966212,,,,,,0
4206,11420,9 Mile & Grove,,42.464612,-82.961920,,,,,,0
4207,18400,9 Mile & Gratiot,,42.464563,-82.959155,,,,,,0
4208,1098,9 Mile & Gratiot,,42.464572,-82.956548,,,,,,0
4209,11421,9 Mile & Boulder,,42.464618,-82.953560,,,,,,0
4210,11422,9 Mile & Shakespeare,,42.464738,-82.949205,,,,,,0
4212,18402,9 Mile & Donald,,42.464825,-82.945407,,,,,,0
4215,18371,9 Mile & Gascony,,42.465040,-82.938825,,,,,,0
4217,18405,9 Mile & Wilmot,,42.465160,-82.934883,,,,,,0
4219,18407,9 Mile & Almond,,42.465342,-82.929592,,,,,,0
4220,18408,9 Mile & Kelly,,42.465462,-82.925840,,,,,,0
4222,23598,9 Mile & I-94,,42.465692,-82.919195,,,,,,0
4224,20928,9 Mile & Pallister,,42.465772,-82.915873,,,,,,0
4225,23277,9 Mile & Harper,,42.465987,-82.910723,,,,,,0
4226,23599,9 Mile & Harper,,42.466113,-82.907020,,,,,,0
4227,20931,9 Mile & South Lake High School,,42.466263,-82.902412,,,,,,0
4229,1121,10 Mile & Gratiot NW,,42.479703,-82.949237,,,,,,0
4230,18457,10 Mile & Dodge,,42.479727,-82.952923,,,,,,0
4232,18459,10 Mile & Cole Phlox,,42.479640,-82.957502,,,,,,0
4233,18460,10 Mile & Fern,,42.479615,-82.959997,,,,,,0
4234,23170,10 Mile & Send,,42.479640,-82.965528,,,,,,0
4236,21624,10 Mile & Tecla,,42.479440,-82.969852,,,,,,0
4238,21626,10 Mile @ Groesbeck Highway NE,,42.478820,-82.979612,,,,,,0
4240,21628,10 Mile & Malvina,,42.478478,-82.984587,,,,,,0
4242,21631,10 Mile & Fonterra,,42.478185,-82.994138,,,,,,0
4244,21632,10 Mile & Wagner,,42.478058,-83.001148,,,,,,0
4246,1122,10 Mile & Hoover,,42.477915,-83.008045,,,,,,0
4248,21636,10 Mile & Campbell,,42.477835,-83.013307,,,,,,0
4249,12212,10 Mile & Comfort,,42.477723,-83.018060,,,,,,0
4250,12213,10 Mile & Burt,,42.477637,-83.023098,,,,,,0
4251,12214,10 Mile & Van Dyke NE,,42.477613,-83.024783,,,,,,0
4252,1123,10 Mile & Van Dyke NW,,42.477557,-83.028088,,,,,,0
4253,12215,10 Mile & Godin,,42.477478,-83.030537,,,,,,0
4254,12216,10 Mile & Lawrence,,42.477413,-83.032793,,,,,,0
4255,23171,10 Mile & Sherwood NE,,42.477343,-83.035495,,,,,,0
4256,12217,10 Mile & Sherwood NW,,42.477310,-83.037308,,,,,,0
4257,11865,10 Mile & Peter Kaltz,,42.477278,-83.042743,,,,,,0
4258,21638,10 Mile & Mound,,42.477255,-83.046097,,,,,,0
4259,21639,10 Mile & Pineview,,42.477192,-83.050247,,,,,,0
4260,21640,10 Mile & Curie,,42.477152,-83.052090,,,,,,0
4261,21641,10 Mile & Patricia,,42.477128,-83.053775,,,,,,0
4262,21642,10 Mile & Beierman,,42.477105,-83.056112,,,,,,0
4263,23376,10 Mile & Loretta,,42.477025,-83.058670,,,,,,0
4264,21644,10 Mile & Eureka,,42.476962,-83.061753,,,,,,0
4265,23172,10 Mile & Ryan,,42.476833,-83.066140,,,,,,0
4266,21646,10 Mile & Thomas,,42.476738,-83.070940,,,,,,0
4267,21647,10 Mile & Warner,,42.476643,-83.075392,,,,,,0
4268,21648,10 Mile & West Brook,,42.476555,-83.080223,,,,,,0
4269,1125,Dequindre & 10 Mile NE,,42.476730,-83.084483,,,,,,0
4270,1126,11 Mile & Dequindre,,42.490868,-83.086137,,,,,,0
4271,19681,11 Mile & Nanton,,42.490885,-83.087900,,,,,,0
4272,19682,11 Mile & Alden,,42.490908,-83.090570,,,,,,0
4273,19683,11 Mile & Hales,,42.490908,-83.092955,,,,,,0
4274,19676,11 Mile & Madison High S,,42.490948,-83.096770,,,,,,0
4275,19685,11 Mile & Osmun,,42.490972,-83.101077,,,,,,0
4276,1127,11 Mile & John R NE,,42.490932,-83.104478,,,,,,0
4277,19686,11 Mile & John R NW,,42.490932,-83.105670,,,,,,0
4278,19688,11 Mile & Alger,,42.490845,-83.107943,,,,,,0
4279,19759,11 Mile & Hampden,,42.490750,-83.114095,,,,,,0
4280,20255,11 Mile & Stephenson,,42.490678,-83.117718,,,,,,0
4281,20256,11 Mile & Dorchester,,42.490527,-83.122297,,,,,,0
4282,1128,11 Mile & Campbell,,42.490377,-83.125348,,,,,,0
4283,20258,11 Mile & N Blair,,42.490257,-83.129798,,,,,,0
4284,20259,11 Mile & N Gainsborough,,42.490185,-83.132103,,,,,,0
4285,23228,11 Mile & Alexander,,42.490185,-83.134122,,,,,,0
4286,20261,11 Mile & Mason Court,,42.490050,-83.137173,,,,,,0
4287,11639,11 Mile & Knowles,,42.489978,-83.139923,,,,,,0
4288,11083,11 Mile & N Troy,,42.489915,-83.142737,,,,,,0
4289,1164,11 Mile & Woodward,,42.489447,-83.159918,,,,,,0
4290,11285,11 Mile & Wyoming,,42.489343,-83.163575,,,,,,0
4291,10669,11 Mile & Stanford,,42.489263,-83.166372,,,,,,0
4292,11984,11 Mile & Cass,,42.489105,-83.171585,,,,,,0
4293,11985,11 Mile & Mortenson,,42.488993,-83.175400,,,,,,0
4294,11986,11 Mile & Henley,,42.488890,-83.178928,,,,,,0
4302,1088,10 Mile & Coolidge SE,,42.474155,-83.181598,,,,,,0
4303,19860,10 Mile & Parkwood Plaza,,42.474203,-83.179373,,,,,,0
4305,1132,10 Mile & Scotia,,42.475038,-83.173285,,,,,,0
4306,23176,10 Mile & Morton,,42.475085,-83.176035,,,,,,0
4307,23209,10 Mile & Coolidge,,42.474887,-83.183522,,,,,,0
4308,19861,10 Mile & Kipling,,42.474887,-83.186240,,,,,,0
4309,19862,10 Mile & Church,,42.474068,-83.192693,,,,,,0
4310,10378,10 Mile & Radclift,,42.474013,-83.196348,,,,,,0
4311,19863,10 Mile & Rue Versailles,,42.473988,-83.198590,,,,,,0
4312,20397,10 Mile & Greenfield NE,,42.473965,-83.200117,,,,,,0
4313,1133,10 Mile & Greenfield NW,,42.473917,-83.202580,,,,,,0
